collect.date,year,doy,BY,location,ona_id,total.age,european.age,FL_mm,weight_g,hatchery,sex,comments
2007-04-23,2007,113,2005,OK Falls Prov Park- VDS 17,8074,unknown,unknown,106,12.22,Unknown,NA,
2007-04-23,2007,113,2005,OK Falls Prov Park- VDS 17,8075,unknown,unknown,106,12.02,Unknown,NA,
2007-04-23,2007,113,2005,OK Falls Prov Park- VDS 17,8076,unknown,unknown,106,12.23,Unknown,NA,
2007-04-23,2007,113,2005,OK Falls Prov Park- VDS 17,8077,unknown,unknown,111,13.76,Unknown,NA,
2007-04-23,2007,113,2005,OK Falls Prov Park- VDS 17,8078,unknown,unknown,110,13.83,Unknown,NA,
2007-04-23,2007,113,2005,OK Falls Prov Park- VDS 17,8079,unknown,unknown,110,14.35,Unknown,NA,
2007-04-23,2007,113,2005,OK Falls Prov Park- VDS 17,8081,unknown,unknown,115,15.06,Unknown,NA,
2007-04-23,2007,113,2005,OK Falls Prov Park- VDS 17,8083,unknown,unknown,108,12.77,Unknown,NA,
2007-04-23,2007,113,2005,OK Falls Prov Park- VDS 17,8084,unknown,unknown,102,10.52,Unknown,NA,
2007-04-23,2007,113,2005,OK Falls Prov Park- VDS 17,8085,unknown,unknown,110,13.12,Unknown,NA,
2007-04-23,2007,113,2005,OK Falls Prov Park- VDS 17,8086,unknown,unknown,106,12.59,Unknown,NA,
2007-04-23,2007,113,2005,OK Falls Prov Park- VDS 17,8087,unknown,unknown,110,12.52,Unknown,NA,
2007-04-23,2007,113,2005,OK Falls Prov Park- VDS 17,8089,unknown,unknown,111,15.03,Unknown,NA,
2007-04-23,2007,113,2005,OK Falls Prov Park- VDS 17,8090,unknown,unknown,115,15.25,Unknown,NA,
2007-04-23,2007,113,2005,OK Falls Prov Park- VDS 17,8091,unknown,unknown,109,13.79,Unknown,NA,
2007-04-23,2007,113,2005,OK Falls Prov Park- VDS 17,8092,unknown,unknown,109,13.15,Unknown,NA,
2007-04-23,2007,113,2005,OK Falls Prov Park- VDS 17,8093,unknown,unknown,101,10.46,Unknown,NA,
2007-04-23,2007,113,2005,OK Falls Prov Park- VDS 17,8094,unknown,unknown,104,11.87,Unknown,NA,
2007-04-23,2007,113,2005,OK Falls Prov Park- VDS 17,8095,unknown,unknown,105,10.74,Unknown,NA,
2007-04-23,2007,113,2005,OK Falls Prov Park- VDS 17,8096,unknown,unknown,103,10.87,Unknown,NA,
2007-04-23,2007,113,2005,OK Falls Prov Park- VDS 17,8097,unknown,unknown,113,15.06,Unknown,NA,
2007-04-23,2007,113,2005,OK Falls Prov Park- VDS 17,8098,unknown,unknown,115,15.29,Unknown,NA,
2007-04-23,2007,113,2005,OK Falls Prov Park- VDS 17,8099,unknown,unknown,110,12.54,Unknown,NA,
2007-04-23,2007,113,2005,OK Falls Prov Park- VDS 17,8100,unknown,unknown,103,10.76,Unknown,NA,
2007-04-23,2007,113,2005,OK Falls Prov Park- VDS 17,8101,unknown,unknown,109,13.38,Unknown,NA,
2007-04-23,2007,113,2005,OK Falls Prov Park- VDS 17,8103,unknown,unknown,106,11.67,Unknown,NA,
2007-04-23,2007,113,2005,OK Falls Prov Park- VDS 17,8104,unknown,unknown,98,9.21,Unknown,NA,
2007-04-23,2007,113,2005,OK Falls Prov Park- VDS 17,8105,unknown,unknown,115,14.71,Unknown,NA,
2007-04-24,2007,114,2005,OK Falls Prov Park- VDS 17,8107,unknown,unknown,110,12.93,Unknown,NA,
2007-04-24,2007,114,2005,OK Falls Prov Park- VDS 17,8108,unknown,unknown,107,12.84,Unknown,NA,
2007-04-24,2007,114,2005,OK Falls Prov Park- VDS 17,8109,unknown,unknown,107,13.19,Unknown,NA,
2007-04-24,2007,114,2005,OK Falls Prov Park- VDS 17,8110,unknown,unknown,110,12.66,Unknown,NA,calcein marked
2007-04-24,2007,114,2005,OK Falls Prov Park- VDS 17,8111,unknown,unknown,110,13.77,Unknown,NA,
2007-04-24,2007,114,2005,OK Falls Prov Park- VDS 17,8112,unknown,unknown,112,13.84,Unknown,NA,
2007-04-24,2007,114,2005,OK Falls Prov Park- VDS 17,8114,unknown,unknown,108,12.25,Unknown,NA,
2007-04-24,2007,114,2005,OK Falls Prov Park- VDS 17,8115,unknown,unknown,113,13.63,Unknown,NA,
2007-04-24,2007,114,2005,OK Falls Prov Park- VDS 17,8116,unknown,unknown,103,10.08,Unknown,NA,
2007-04-24,2007,114,2005,OK Falls Prov Park- VDS 17,8117,unknown,unknown,113,14.29,Unknown,NA,
2007-04-24,2007,114,2005,OK Falls Prov Park- VDS 17,8118,unknown,unknown,108,12.18,Unknown,NA,
2007-04-24,2007,114,2005,OK Falls Prov Park- VDS 17,8119,unknown,unknown,110,12.77,Unknown,NA,
2007-04-24,2007,114,2005,OK Falls Prov Park- VDS 17,8122,unknown,unknown,112,14.03,Unknown,NA,
2007-04-24,2007,114,2005,OK Falls Prov Park- VDS 17,8123,unknown,unknown,109,13.93,Unknown,NA,
2007-04-24,2007,114,2005,OK Falls Prov Park- VDS 17,8124,unknown,unknown,106,12.12,Unknown,NA,
2007-04-24,2007,114,2005,OK Falls Prov Park- VDS 17,8125,unknown,unknown,114,14.85,Unknown,NA,
2007-05-02,2007,122,2005,OK Falls Prov Park- VDS 17,8127,unknown,unknown,113,13.83,Unknown,NA,
2007-05-02,2007,122,2005,OK Falls Prov Park- VDS 17,8128,unknown,unknown,108,12.13,Unknown,NA,
2007-05-02,2007,122,2005,OK Falls Prov Park- VDS 17,8129,unknown,unknown,115,14.11,Unknown,NA,calcein marked
2007-05-02,2007,122,2005,OK Falls Prov Park- VDS 17,8130,unknown,unknown,110,13.04,Unknown,NA,
2007-05-02,2007,122,2005,OK Falls Prov Park- VDS 17,8131,unknown,unknown,110,13.1,Unknown,NA,
2007-05-02,2007,122,2005,OK Falls Prov Park- VDS 17,8133,unknown,unknown,110,12.04,Unknown,NA,
2007-05-02,2007,122,2005,OK Falls Prov Park- VDS 17,8134,unknown,unknown,111,13.4,Unknown,NA,
2007-05-02,2007,122,2005,OK Falls Prov Park- VDS 17,8135,unknown,unknown,114,15.36,Unknown,NA,
2007-05-02,2007,122,2005,OK Falls Prov Park- VDS 17,8136,unknown,unknown,105,10.46,Unknown,NA,
2007-05-02,2007,122,2005,McIntyre Dam,8137,unknown,unknown,111,14.13,Unknown,NA,Oliver flume - fish mangled
2007-05-02,2007,122,2005,McIntyre Dam,8138,unknown,unknown,105,12.94,Unknown,NA,Oliver flume
2007-05-02,2007,122,2005,McIntyre Dam,8139,unknown,unknown,112,14.78,Unknown,NA,Oliver flume
2007-05-02,2007,122,2005,McIntyre Dam,8140,unknown,unknown,110,14.3,Unknown,NA,Oliver flume
2007-05-03,2007,123,2005,McIntyre Dam,8141,unknown,unknown,111,15.78,Unknown,NA,Oliver flume
2007-05-03,2007,123,2005,McIntyre Dam,8142,unknown,unknown,110,14.52,Unknown,NA,Oliver flume
2007-05-03,2007,123,2005,McIntyre Dam,8149,unknown,unknown,112,17.2,Unknown,NA,Oliver flume; calcein marked
2007-05-10,2007,130,2005,McIntyre Dam,9150,unknown,unknown,114,16.35,Unknown,NA,Oliver flume
2007-05-10,2007,130,2005,McIntyre Dam,9151,unknown,unknown,110,14.56,Unknown,NA,Oliver flume
2007-05-10,2007,130,2005,McIntyre Dam,9152,unknown,unknown,115,15.81,Unknown,NA,Oliver flume
2007-05-10,2007,130,2005,McIntyre Dam,9153,unknown,unknown,108,14.16,Unknown,NA,Oliver flume
2007-05-10,2007,130,2005,McIntyre Dam,9154,unknown,unknown,114,16.91,Unknown,NA,Oliver flume
2007-05-10,2007,130,2005,McIntyre Dam,9155,unknown,unknown,107,12.74,Unknown,NA,Oliver flume
2007-05-10,2007,130,2005,McIntyre Dam,9156,unknown,unknown,113,15.28,Unknown,NA,Oliver flume
2007-05-10,2007,130,2005,McIntyre Dam,9157,unknown,unknown,109,13.63,Unknown,NA,Oliver flume
2007-05-10,2007,130,2005,McIntyre Dam,9158,unknown,unknown,111,15.29,Unknown,NA,Oliver flume
2007-05-10,2007,130,2005,McIntyre Dam,9159,unknown,unknown,105,12.17,Unknown,NA,Oliver flume
2007-05-10,2007,130,2005,McIntyre Dam,9160,unknown,unknown,110,14.83,Unknown,NA,Oliver flume
2007-05-10,2007,130,2005,McIntyre Dam,9161,unknown,unknown,106,12.29,Unknown,NA,Oliver flume
2007-05-10,2007,130,2005,McIntyre Dam,9162,unknown,unknown,108,13.74,Unknown,NA,Oliver flume
2007-05-10,2007,130,2005,McIntyre Dam,9163,unknown,unknown,104,12.06,Unknown,NA,Oliver flume
2007-05-10,2007,130,2005,McIntyre Dam,9164,unknown,unknown,109,13.88,Unknown,NA,Oliver flume
2007-05-10,2007,130,2005,McIntyre Dam,9165,unknown,unknown,107,13.52,Unknown,NA,Oliver flume
2007-05-10,2007,130,2005,McIntyre Dam,9166,unknown,unknown,108,14.41,Unknown,NA,Oliver flume
2007-05-10,2007,130,2005,McIntyre Dam,9167,unknown,unknown,101,10.93,Unknown,NA,Oliver flume
2007-05-10,2007,130,2005,McIntyre Dam,9168,unknown,unknown,105,12.31,Unknown,NA,Oliver flume
2007-05-10,2007,130,2005,McIntyre Dam,9169,unknown,unknown,107,12.71,Unknown,NA,Oliver flume
2007-05-10,2007,130,2005,McIntyre Dam,9171,unknown,unknown,105,12.4,Unknown,NA,Oliver flume
2007-05-10,2007,130,2005,McIntyre Dam,9173,unknown,unknown,106,13.05,Unknown,NA,Oliver flume
2007-05-10,2007,130,2005,McIntyre Dam,9174,unknown,unknown,108,12.39,Unknown,NA,Oliver flume
2007-05-10,2007,130,2005,McIntyre Dam,9175,unknown,unknown,115,15.73,Unknown,NA,Oliver flume
2007-05-10,2007,130,2005,McIntyre Dam,9176,unknown,unknown,109,13.51,Unknown,NA,Oliver flume
2007-05-10,2007,130,2005,McIntyre Dam,9177,unknown,unknown,110,14.04,Unknown,NA,Oliver flume; calcein marked
2007-05-10,2007,130,2005,McIntyre Dam,9178,unknown,unknown,105,12.62,Unknown,NA,Oliver flume
2007-05-10,2007,130,2005,McIntyre Dam,9179,unknown,unknown,109,14.32,Unknown,NA,Oliver flume
2007-05-10,2007,130,2005,McIntyre Dam,9180,unknown,unknown,98,10.42,Unknown,NA,Oliver flume
2007-05-10,2007,130,2005,McIntyre Dam,9181,unknown,unknown,105,12.44,Unknown,NA,Oliver flume
2007-05-10,2007,130,2005,McIntyre Dam,9182,unknown,unknown,105,12.16,Unknown,NA,Oliver flume; calcein marked
2007-05-10,2007,130,2005,McIntyre Dam,9183,unknown,unknown,107,13.63,Unknown,NA,Oliver flume
2007-05-10,2007,130,2005,McIntyre Dam,9184,unknown,unknown,103,12.19,Unknown,NA,Oliver flume
2007-05-10,2007,130,2005,McIntyre Dam,9185,unknown,unknown,110,15.12,Unknown,NA,Oliver flume
2007-05-10,2007,130,2005,McIntyre Dam,9186,unknown,unknown,106,12.74,Unknown,NA,Oliver flume
2007-05-10,2007,130,2005,McIntyre Dam,9187,unknown,unknown,109,14.16,Unknown,NA,Oliver flume
2007-05-10,2007,130,2005,McIntyre Dam,9189,unknown,unknown,111,14.37,Unknown,NA,Oliver flume
2007-05-10,2007,130,2005,McIntyre Dam,9190,unknown,unknown,103,13.08,Unknown,NA,Oliver flume
2007-05-10,2007,130,2005,McIntyre Dam,9191,unknown,unknown,109,13.77,Unknown,NA,Oliver flume
2007-05-10,2007,130,2005,McIntyre Dam,9192,unknown,unknown,108,13.73,Unknown,NA,Oliver flume; calcein marked
2007-05-10,2007,130,2005,McIntyre Dam,9193,unknown,unknown,104,12.64,Unknown,NA,Oliver flume
2007-05-10,2007,130,2005,McIntyre Dam,9195,unknown,unknown,115,16.41,Unknown,NA,Oliver flume
2007-05-10,2007,130,2005,McIntyre Dam,9196,unknown,unknown,114,17.27,Unknown,NA,Oliver flume
2007-05-10,2007,130,2005,McIntyre Dam,9197,unknown,unknown,108,14.74,Unknown,NA,Oliver flume
2007-05-10,2007,130,2005,McIntyre Dam,9198,unknown,unknown,110,14.65,Unknown,NA,Oliver flume; calcein marked
2007-05-10,2007,130,2005,McIntyre Dam,9199,unknown,unknown,112,15.69,Unknown,NA,Oliver flume
2007-05-10,2007,130,2005,McIntyre Dam,9200,unknown,unknown,107,14.33,Unknown,NA,Oliver flume
2007-05-10,2007,130,2005,McIntyre Dam,9201,unknown,unknown,105,13.54,Unknown,NA,Oliver flume
2007-05-10,2007,130,2005,McIntyre Dam,9202,unknown,unknown,103,13.07,Unknown,NA,Oliver flume
2007-05-10,2007,130,2005,McIntyre Dam,9203,unknown,unknown,105,12.75,Unknown,NA,Oliver flume
2007-05-10,2007,130,2005,McIntyre Dam,9204,unknown,unknown,110,14.63,Unknown,NA,Oliver flume
2007-05-10,2007,130,2005,McIntyre Dam,9205,unknown,unknown,105,12,Unknown,NA,Oliver flume
2007-05-10,2007,130,2005,McIntyre Dam,9206,unknown,unknown,109,13.99,Unknown,NA,Oliver flume; calcein marked
2007-05-10,2007,130,2005,McIntyre Dam,9207,unknown,unknown,114,16.45,Unknown,NA,Oliver flume
2007-05-10,2007,130,2005,McIntyre Dam,9208,unknown,unknown,115,16.49,Unknown,NA,Oliver flume
2007-05-10,2007,130,2005,McIntyre Dam,9209,unknown,unknown,100,10.91,Unknown,NA,Oliver flume
2007-05-10,2007,130,2005,McIntyre Dam,9210,unknown,unknown,113,16.6,Unknown,NA,Oliver flume
2007-05-10,2007,130,2005,McIntyre Dam,9211,unknown,unknown,112,14.52,Unknown,NA,Oliver flume
2007-05-10,2007,130,2005,McIntyre Dam,9212,unknown,unknown,102,11.5,Unknown,NA,Oliver flume
2007-05-10,2007,130,2005,McIntyre Dam,9213,unknown,unknown,105,13.56,Unknown,NA,Oliver flume
2007-05-10,2007,130,2005,McIntyre Dam,9214,unknown,unknown,114,15.67,Unknown,NA,Oliver flume; calcein marked
2007-05-10,2007,130,2005,McIntyre Dam,9215,unknown,unknown,112,14.7,Unknown,NA,Oliver flume
2007-05-10,2007,130,2005,McIntyre Dam,9216,unknown,unknown,110,13.72,Unknown,NA,Oliver flume
2007-05-10,2007,130,2005,McIntyre Dam,9217,unknown,unknown,112,15.14,Unknown,NA,Oliver flume
2007-05-10,2007,130,2005,McIntyre Dam,9218,unknown,unknown,111,14.64,Unknown,NA,Oliver flume
2007-05-10,2007,130,2005,McIntyre Dam,9219,unknown,unknown,105,12.58,Unknown,NA,Oliver flume
2007-05-10,2007,130,2005,McIntyre Dam,9220,unknown,unknown,112,15.06,Unknown,NA,Oliver flume
2007-05-10,2007,130,2005,McIntyre Dam,9222,unknown,unknown,110,14.18,Unknown,NA,Oliver flume
2007-05-10,2007,130,2005,McIntyre Dam,9223,unknown,unknown,106,12.4,Unknown,NA,Oliver flume
2007-05-10,2007,130,2005,McIntyre Dam,9224,unknown,unknown,113,15.68,Unknown,NA,Oliver flume
2007-05-10,2007,130,2005,McIntyre Dam,9225,unknown,unknown,105,12.52,Unknown,NA,Oliver flume
2007-05-10,2007,130,2005,McIntyre Dam,9226,unknown,unknown,114,16.34,Unknown,NA,Oliver flume
2007-05-10,2007,130,2005,McIntyre Dam,9227,unknown,unknown,108,12.89,Unknown,NA,Oliver flume
2007-05-10,2007,130,2005,McIntyre Dam,9228,unknown,unknown,115,15.56,Unknown,NA,Oliver flume
2007-05-10,2007,130,2005,McIntyre Dam,9229,unknown,unknown,106,13.77,Unknown,NA,Oliver flume
2007-05-10,2007,130,2005,McIntyre Dam,9230,unknown,unknown,107,13.36,Unknown,NA,Oliver flume
2007-05-10,2007,130,2005,McIntyre Dam,9231,unknown,unknown,111,14.28,Unknown,NA,Oliver flume
2007-05-10,2007,130,2005,McIntyre Dam,9232,unknown,unknown,114,14.26,Unknown,NA,Oliver flume
2007-05-10,2007,130,2005,McIntyre Dam,9233,unknown,unknown,108,14.1,Unknown,NA,Oliver flume
2007-05-10,2007,130,2005,McIntyre Dam,9234,unknown,unknown,111,14.77,Unknown,NA,Oliver flume
2007-05-10,2007,130,2005,McIntyre Dam,9235,unknown,unknown,109,14.23,Unknown,NA,Oliver flume
2007-05-10,2007,130,2005,McIntyre Dam,9236,unknown,unknown,102,11.35,Unknown,NA,Oliver flume
2007-05-10,2007,130,2005,McIntyre Dam,9237,unknown,unknown,109,13.74,Unknown,NA,Oliver flume
2007-05-10,2007,130,2005,McIntyre Dam,9238,unknown,unknown,115,16.99,Unknown,NA,Oliver flume
2007-05-10,2007,130,2005,McIntyre Dam,9239,unknown,unknown,114,16.03,Unknown,NA,Oliver flume
2007-05-10,2007,130,2005,McIntyre Dam,9240,unknown,unknown,103,12.66,Unknown,NA,Oliver flume
2007-05-10,2007,130,2005,McIntyre Dam,9241,unknown,unknown,107,13.04,Unknown,NA,Oliver flume
2007-05-10,2007,130,2005,McIntyre Dam,9242,unknown,unknown,109,13.91,Unknown,NA,Oliver flume
2007-05-10,2007,130,2005,McIntyre Dam,9243,unknown,unknown,113,15.9,Unknown,NA,Oliver flume
2007-05-10,2007,130,2005,McIntyre Dam,9244,unknown,unknown,110,13.17,Unknown,NA,Oliver flume
2007-05-10,2007,130,2005,McIntyre Dam,9245,unknown,unknown,110,14.08,Unknown,NA,Oliver flume
2007-05-10,2007,130,2005,McIntyre Dam,9246,unknown,unknown,105,13.04,Unknown,NA,Oliver flume
2007-05-10,2007,130,2005,McIntyre Dam,9247,unknown,unknown,114,16.71,Unknown,NA,Oliver flume
2007-05-10,2007,130,2005,McIntyre Dam,9248,unknown,unknown,106,13.85,Unknown,NA,Oliver flume
2007-05-10,2007,130,2005,McIntyre Dam,9249,unknown,unknown,112,14.29,Unknown,NA,Oliver flume
2007-05-10,2007,130,2005,McIntyre Dam,9250,unknown,unknown,114,14.89,Unknown,NA,Oliver flume
2007-05-10,2007,130,2005,McIntyre Dam,9251,unknown,unknown,108,13.08,Unknown,NA,Oliver flume
2007-05-10,2007,130,2005,McIntyre Dam,9252,unknown,unknown,113,15.2,Unknown,NA,Oliver flume
2007-05-10,2007,130,2005,McIntyre Dam,9253,unknown,unknown,107,12.98,Unknown,NA,Oliver flume
2007-05-10,2007,130,2005,McIntyre Dam,9254,unknown,unknown,108,13.88,Unknown,NA,Oliver flume
2007-05-10,2007,130,2005,McIntyre Dam,9255,unknown,unknown,115,16.07,Unknown,NA,Oliver flume
2007-05-10,2007,130,2005,McIntyre Dam,9256,unknown,unknown,104,12.83,Unknown,NA,Oliver flume; calcein marked
2007-05-10,2007,130,2005,McIntyre Dam,9257,unknown,unknown,104,13.01,Unknown,NA,Oliver flume
2007-05-10,2007,130,2005,McIntyre Dam,9258,unknown,unknown,105,11.95,Unknown,NA,Oliver flume; calcein marked
2007-05-10,2007,130,2005,McIntyre Dam,9259,unknown,unknown,105,12.94,Unknown,NA,Oliver flume
2007-05-10,2007,130,2005,McIntyre Dam,9260,unknown,unknown,103,11.94,Unknown,NA,Oliver flume
2007-05-10,2007,130,2005,McIntyre Dam,9261,unknown,unknown,113,15.88,Unknown,NA,Oliver flume
2007-05-10,2007,130,2005,McIntyre Dam,9262,unknown,unknown,111,14.06,Unknown,NA,Oliver flume
2007-05-10,2007,130,2005,McIntyre Dam,9264,unknown,unknown,112,14.49,Unknown,NA,Oliver flume; calcein marked
2007-05-10,2007,130,2005,McIntyre Dam,9265,unknown,unknown,107,13.43,Unknown,NA,Oliver flume
2007-05-10,2007,130,2005,McIntyre Dam,9266,unknown,unknown,107,12.83,Unknown,NA,Oliver flume
2007-05-10,2007,130,2005,McIntyre Dam,9267,unknown,unknown,114,16.22,Unknown,NA,Oliver flume
2007-05-10,2007,130,2005,McIntyre Dam,9268,unknown,unknown,113,13.58,Unknown,NA,Oliver flume; calcein marked
2007-05-10,2007,130,2005,McIntyre Dam,9269,unknown,unknown,107,12.6,Unknown,NA,Oliver flume
2007-05-10,2007,130,2005,McIntyre Dam,9270,unknown,unknown,115,16.28,Unknown,NA,Oliver flume
2007-05-10,2007,130,2005,McIntyre Dam,9271,unknown,unknown,106,11.55,Unknown,NA,Oliver flume
2007-05-10,2007,130,2005,McIntyre Dam,9272,unknown,unknown,107,13.25,Unknown,NA,Oliver flume
2007-05-10,2007,130,2005,McIntyre Dam,9273,unknown,unknown,109,13.74,Unknown,NA,Oliver flume
2007-05-10,2007,130,2005,McIntyre Dam,9274,unknown,unknown,109,13.69,Unknown,NA,Oliver flume
2007-05-10,2007,130,2005,McIntyre Dam,9275,unknown,unknown,102,11.07,Unknown,NA,Oliver flume
2007-05-10,2007,130,2005,McIntyre Dam,9276,unknown,unknown,102,11.53,Unknown,NA,Oliver flume
2007-05-10,2007,130,2005,McIntyre Dam,9277,unknown,unknown,102,10.64,Unknown,NA,Oliver flume
2007-05-10,2007,130,2005,McIntyre Dam,9278,unknown,unknown,106,12.87,Unknown,NA,Oliver flume
2007-05-10,2007,130,2005,McIntyre Dam,9279,unknown,unknown,111,14.67,Unknown,NA,Oliver flume
2007-05-10,2007,130,2005,McIntyre Dam,9280,unknown,unknown,104,12.49,Unknown,NA,Oliver flume
2007-05-10,2007,130,2005,McIntyre Dam,9281,unknown,unknown,115,16.54,Unknown,NA,Oliver flume
2007-05-10,2007,130,2005,McIntyre Dam,9282,unknown,unknown,102,11.16,Unknown,NA,Oliver flume
2007-05-10,2007,130,2005,McIntyre Dam,9283,unknown,unknown,104,11.7,Unknown,NA,Oliver flume
2007-05-10,2007,130,2005,McIntyre Dam,9284,unknown,unknown,109,14.41,Unknown,NA,Oliver flume
2007-05-10,2007,130,2005,McIntyre Dam,9285,unknown,unknown,113,14.79,Unknown,NA,Oliver flume
2007-05-10,2007,130,2005,McIntyre Dam,9286,unknown,unknown,112,14.22,Unknown,NA,Oliver flume
2007-05-10,2007,130,2005,McIntyre Dam,9287,unknown,unknown,107,13.85,Unknown,NA,Oliver flume
2007-05-10,2007,130,2005,McIntyre Dam,9289,unknown,unknown,106,12.74,Unknown,NA,Oliver flume
2007-05-10,2007,130,2005,McIntyre Dam,9292,unknown,unknown,106,13.26,Unknown,NA,Oliver flume
2007-05-10,2007,130,2005,McIntyre Dam,9293,unknown,unknown,108,13.89,Unknown,NA,Oliver flume
2007-05-10,2007,130,2005,McIntyre Dam,9294,unknown,unknown,110,14.85,Unknown,NA,Oliver flume
2007-05-10,2007,130,2005,McIntyre Dam,9295,unknown,unknown,108,12.87,Unknown,NA,Oliver flume
2007-04-19,2007,109,2005,Osoyoos Narrows,8150,unknown,unknown,95,8.6,Natural,NA,
2007-04-19,2007,109,2005,Osoyoos Narrows,8151,unknown,unknown,91,7.22,Unknown,NA,fish mangled
2007-04-19,2007,109,2005,Osoyoos Narrows,8152,unknown,unknown,91,7.13,Natural,NA,
2007-04-19,2007,109,2005,Osoyoos Narrows,8153,unknown,unknown,88,6.9,Unknown,NA,
2007-04-19,2007,109,2005,Osoyoos Narrows,8155,unknown,unknown,91,7.56,Natural,NA,
2007-04-19,2007,109,2005,Osoyoos Narrows,8156,unknown,unknown,85,6.09,Unknown,NA,
2007-04-19,2007,109,2005,Osoyoos Narrows,8157,unknown,unknown,93,7.63,Natural,NA,
2007-04-19,2007,109,2005,Osoyoos Narrows,8158,unknown,unknown,88,6.14,Natural,NA,
2007-04-19,2007,109,2005,Osoyoos Narrows,8159,unknown,unknown,98,9.27,Natural,NA,
2007-04-19,2007,109,2005,Osoyoos Narrows,8160,unknown,unknown,85,6.07,Unknown,NA,
2007-04-19,2007,109,2005,Osoyoos Narrows,8161,unknown,unknown,86,5.67,Unknown,NA,
2007-04-19,2007,109,2005,Osoyoos Narrows,8163,unknown,unknown,79,5.14,Unknown,NA,
2007-04-19,2007,109,2005,Osoyoos Narrows,8164,2,2,102,10.83,Natural,NA,
2007-04-19,2007,109,2005,Osoyoos Narrows,8165,unknown,unknown,86,6.13,Natural,NA,
2007-04-19,2007,109,2005,Osoyoos Narrows,8166,unknown,unknown,87,6.54,Natural,NA,
2007-04-19,2007,109,2005,Osoyoos Narrows,8167,unknown,unknown,88,6.45,Unknown,NA,
2007-04-19,2007,109,2005,Osoyoos Narrows,8168,unknown,unknown,83,6.04,Unknown,NA,
2007-04-19,2007,109,2005,Osoyoos Narrows,8169,unknown,unknown,91,7.33,Unknown,NA,
2007-04-19,2007,109,2005,Osoyoos Narrows,8170,unknown,unknown,80,5.08,Natural,NA,
2007-04-19,2007,109,2005,Osoyoos Narrows,8171,unknown,unknown,88,7.13,Unknown,NA,
2007-04-19,2007,109,2005,Osoyoos Narrows,8172,unknown,unknown,77,3.68,Unknown,NA,
2007-04-19,2007,109,2005,Osoyoos Narrows,8173,unknown,unknown,85,6.19,Natural,NA,
2007-04-19,2007,109,2005,Osoyoos Narrows,8174,unknown,unknown,79,6.59,Unknown,NA,
2007-04-19,2007,109,2005,Osoyoos Narrows,8175,unknown,unknown,93,7.98,Natural,NA,
2007-04-19,2007,109,2005,Osoyoos Narrows,8176,unknown,unknown,95,8.85,Unknown,NA,
2007-04-19,2007,109,2005,Osoyoos Narrows,8177,unknown,unknown,97,8.87,Unknown,NA,
2007-04-19,2007,109,2005,Osoyoos Narrows,8178,unknown,unknown,78,4.89,Unknown,NA,
2007-04-19,2007,109,2005,Osoyoos Narrows,8179,unknown,unknown,89,7.18,Unknown,NA,
2007-04-19,2007,109,2005,Osoyoos Narrows,8180,unknown,unknown,73,3.07,Unknown,NA,
2007-04-19,2007,109,2005,Osoyoos Narrows,8182,unknown,unknown,75,3.69,Unknown,NA,
2007-04-19,2007,109,2005,Osoyoos Narrows,8183,unknown,unknown,88,7.67,Natural,NA,
2007-04-19,2007,109,2005,Osoyoos Narrows,8184,unknown,unknown,88,6.53,Unknown,NA,
2007-04-19,2007,109,2005,Osoyoos Narrows,8185,unknown,unknown,90,7.21,Natural,NA,
2007-04-19,2007,109,2005,Osoyoos Narrows,8186,unknown,unknown,81,4.6,Natural,NA,
2007-04-19,2007,109,2005,Osoyoos Narrows,8187,unknown,unknown,89,6.69,Unknown,NA,
2007-04-19,2007,109,2005,Osoyoos Narrows,8188,unknown,unknown,91,7.58,Natural,NA,
2007-04-19,2007,109,2005,Osoyoos Narrows,8189,unknown,unknown,87,5.96,Unknown,NA,
